datetime,open,high,low,close,volume
2026-04-28 17:54:00,270.5204,270.55,270.5,270.53,24664
2026-04-28 17:55:00,270.54,270.62,270.54,270.61,30860
2026-04-28 17:56:00,270.614,270.6499,270.555,270.555,21199
2026-04-28 17:57:00,270.56,270.61,270.5,270.525,28033
2026-04-28 17:58:00,270.53,270.545,270.5,270.54,22935
2026-04-28 17:59:00,270.5351,270.5691,270.5,270.52,25151
2026-04-28 18:00:00,270.54,270.57,270.27,270.28,96984
2026-04-28 18:01:00,270.31,270.525,270.31,270.43,46211
2026-04-28 18:02:00,270.4,270.47,270.395,270.47,25292
2026-04-28 18:03:00,270.441,270.49,270.33,270.44,40721
2026-04-28 18:04:00,270.46,270.46,270.3,270.395,37158
2026-04-28 18:05:00,270.3801,270.3801,270.275,270.32,37426
2026-04-28 18:06:00,270.33,270.35,270.24,270.281,535083
2026-04-28 18:07:00,270.275,270.29,270.21,270.21,42659
2026-04-28 18:08:00,270.16,270.2148,270.1201,270.16,25757
2026-04-28 18:09:00,270.1301,270.915,270.125,270.38,220009
2026-04-28 18:10:00,270.375,270.4,270.3,270.32,29390
2026-04-28 18:11:00,270.32,270.54,270.32,270.52,59034
2026-04-28 18:12:00,270.52,270.53,270.4475,270.46,29033
2026-04-28 18:13:00,270.46,270.54,270.395,270.53,87386
2026-04-28 18:14:00,270.53,270.6,270.495,270.52,27540
2026-04-28 18:15:00,270.52,270.61,270.475,270.49,31683
2026-04-28 18:16:00,270.48,270.63,270.45,270.63,42126
2026-04-28 18:17:00,270.63,270.69,270.6001,270.63,27366
2026-04-28 18:18:00,270.61,270.625,270.45,270.54,44383
2026-04-28 18:19:00,270.535,270.66,270.535,270.62,26242
2026-04-28 18:20:00,270.63,270.68,270.51,270.51,41107
2026-04-28 18:21:00,270.51,270.605,270.45,270.52,47147
2026-04-28 18:22:00,270.5,270.54,270.465,270.49,30531
2026-04-28 18:23:00,270.49,270.74,270.49,270.6,73691
2026-04-28 18:24:00,270.578,270.625,270.55,270.5901,31811
2026-04-28 18:25:00,270.61,270.69,270.59,270.645,37629
2026-04-28 18:26:00,270.625,270.635,270.5,270.505,30611
2026-04-28 18:27:00,270.505,270.57,270.5,270.57,24968
2026-04-28 18:28:00,270.56,270.56,270.5,270.53,27932
2026-04-28 18:29:00,270.535,270.545,270.48,270.5,47034
2026-04-28 18:30:00,270.5,270.54,270.45,270.48,50959
2026-04-28 18:31:00,270.47,270.52,270.22,270.275,99900
2026-04-28 18:32:00,270.27,270.43,270.19,270.37,46382
2026-04-28 18:33:00,270.37,270.4551,270.34,270.44,38423
2026-04-28 18:34:00,270.42,270.515,270.4,270.5,21147
2026-04-28 18:35:00,270.485,270.505,270.375,270.375,44128
2026-04-28 18:36:00,270.3899,270.45,270.38,270.42,17230
2026-04-28 18:37:00,270.42,270.43,270.38,270.39,22637
2026-04-28 18:38:00,270.4,270.4001,270.3,270.35,29017
2026-04-28 18:39:00,270.32,270.41,270.3126,270.37,44712
2026-04-28 18:40:00,270.37,270.39,270.355,270.38,22606
2026-04-28 18:41:00,270.38,270.39,270.245,270.25,44879
2026-04-28 18:42:00,270.25,270.269,270.18,270.23,34041
2026-04-28 18:43:00,270.22,270.22,270.18,270.2,34887
2026-04-28 18:44:00,270.205,270.395,270.205,270.23,42161
2026-04-28 18:45:00,270.225,270.25,270.18,270.22,34062
2026-04-28 18:46:00,270.215,270.29,270.215,270.23,25552
2026-04-28 18:47:00,270.23,270.24,270.21,270.225,24524
2026-04-28 18:48:00,270.23,270.27,270.2,270.2101,40310
2026-04-28 18:49:00,270.2391,270.26,270.21,270.2101,20817
2026-04-28 18:50:00,270.21,270.2254,270.14,270.18,29233
2026-04-28 18:51:00,270.18,270.26,270.16,270.23,22960
2026-04-28 18:52:00,270.229,270.24,270.12,270.1201,29831
2026-04-28 18:53:00,270.122,270.23,270.115,270.12,35633
2026-04-28 18:54:00,270.115,270.115,270.03,270.065,27963
