datetime,open,high,low,close,volume
2026-04-28 16:12:00,428.115,428.14,427.85,427.865,43041
2026-04-28 16:13:00,427.865,428.08,427.73,427.84,38055
2026-04-28 16:14:00,427.8799,427.96,427.71,427.77,30438
2026-04-28 16:15:00,427.78,427.82,427.55,427.55,24651
2026-04-28 16:16:00,427.55,427.8,427.4528,427.72,62101
2026-04-28 16:17:00,427.76,427.83,427.68,427.81,31336
2026-04-28 16:18:00,427.81,427.93,427.74,427.77,47603
2026-04-28 16:19:00,427.75,427.87,427.69,427.69,27026
2026-04-28 16:20:00,427.7,427.94,427.6701,427.87,37835
2026-04-28 16:21:00,427.885,428.0999,427.785,427.95,40752
2026-04-28 16:22:00,427.95,427.95,427.8301,427.94,32508
2026-04-28 16:23:00,427.91,428.3,427.9008,428.26,41165
2026-04-28 16:24:00,428.275,428.4051,428.0601,428.145,58073
2026-04-28 16:25:00,428.16,428.21,427.9001,427.9001,31355
2026-04-28 16:26:00,427.93,428.2699,427.9,428.19,25319
2026-04-28 16:27:00,428.19,428.33,428.13,428.3,27204
2026-04-28 16:28:00,428.3,428.35,428.21,428.335,31167
2026-04-28 16:29:00,428.3208,428.58,428.3208,428.495,54297
2026-04-28 16:30:00,428.48,428.65,428.41,428.4801,41696
2026-04-28 16:31:00,428.52,428.55,428.23,428.2799,36704
2026-04-28 16:32:00,428.265,428.38,428.2,428.265,34513
2026-04-28 16:33:00,428.25,428.28,428.0001,428.04,26188
2026-04-28 16:34:00,428.025,428.06,427.73,427.73,42306
2026-04-28 16:35:00,427.7,427.7,427.385,427.475,64313
2026-04-28 16:36:00,427.53,427.865,427.4975,427.655,35914
2026-04-28 16:37:00,427.655,427.76,427.6,427.68,28515
2026-04-28 16:38:00,427.66,427.86,427.63,427.8,30853
2026-04-28 16:39:00,427.81,427.937,427.76,427.89,45629
2026-04-28 16:40:00,427.91,427.98,427.8001,427.8399,34159
2026-04-28 16:41:00,427.8,427.95,427.77,427.84,45593
2026-04-28 16:42:00,427.8117,427.98,427.71,427.9204,31655
2026-04-28 16:43:00,427.93,427.95,427.7164,427.79,31967
2026-04-28 16:44:00,427.82,427.9198,427.71,427.88,29115
2026-04-28 16:45:00,427.9,428.0,427.82,427.925,34572
2026-04-28 16:46:00,427.94,428.0499,427.82,427.8355,32771
2026-04-28 16:47:00,427.845,428.05,427.845,427.92,25828
2026-04-28 16:48:00,427.92,428.07,427.8901,428.0375,18459
2026-04-28 16:49:00,428.06,428.1,427.9501,427.965,25214
2026-04-28 16:50:00,427.98,428.18,427.97,428.1001,43903
2026-04-28 16:51:00,428.1,428.2,427.97,428.165,34748
2026-04-28 16:52:00,428.1813,428.29,428.06,428.17,39732
2026-04-28 16:53:00,428.19,428.49,428.1701,428.475,36331
2026-04-28 16:54:00,428.5,428.755,428.5,428.735,42576
2026-04-28 16:55:00,428.74,429.06,428.68,428.83,76216
2026-04-28 16:56:00,428.83,428.84,428.67,428.67,32638
2026-04-28 16:57:00,428.67,428.83,428.54,428.54,53678
2026-04-28 16:58:00,428.55,428.55,428.43,428.46,23183
2026-04-28 16:59:00,428.49,428.62,428.47,428.525,34779
2026-04-28 17:00:00,428.52,429.19,428.43,428.61,75659
2026-04-28 17:01:00,428.61,428.64,428.39,428.47,33320
2026-04-28 17:02:00,428.47,428.47,428.17,428.17,36573
2026-04-28 17:03:00,428.16,428.24,427.93,427.98,41393
2026-04-28 17:04:00,427.98,428.1399,427.92,428.03,22495
2026-04-28 17:05:00,428.03,428.035,427.76,427.775,24826
2026-04-28 17:06:00,427.76,427.95,427.62,427.9,30915
2026-04-28 17:07:00,427.885,427.92,427.6763,427.7201,15572
2026-04-28 17:08:00,427.74,427.87,427.68,427.745,30861
2026-04-28 17:09:00,427.7579,427.86,427.73,427.75,36302
2026-04-28 17:10:00,427.765,427.95,427.73,427.795,37078
2026-04-28 17:11:00,427.795,427.8099,427.57,427.76,32155
2026-04-28 17:12:00,427.73,427.9599,427.73,427.94,25669
2026-04-28 17:13:00,427.915,427.96,427.79,427.9,39337
2026-04-28 17:14:00,427.8708,428.1,427.8708,427.97,71214
2026-04-28 17:15:00,427.99,428.04,427.76,427.88,26941
2026-04-28 17:16:00,427.855,428.015,427.8201,427.95,34649
2026-04-28 17:17:00,427.9592,428.17,427.95,428.17,25328
2026-04-28 17:18:00,428.11,428.24,428.0151,428.17,29449
2026-04-28 17:19:00,428.19,428.5,428.19,428.5,40470
2026-04-28 17:20:00,428.47,428.6251,428.44,428.555,35997
2026-04-28 17:21:00,428.57,428.64,428.4,428.445,33512
2026-04-28 17:22:00,428.445,428.665,428.35,428.665,27955
2026-04-28 17:23:00,428.6817,428.7715,428.58,428.74,28718
